straat,plaats,oppervlakte_kamer,oppervlakte_subtitel,prijs,gas_water_licht,opleverniveau,beschikbaarheid,publicatiedatum,kamers_url,woningdetails
Aalmansteeg,in Woerden,16 m,Totaal 1 kamer (1 slaapkamer) ,€ 610,p/m | incl. g/w/e,Gemeubileerd,03-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/studio-woerden/aalmansteeg/studio-1985067,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisdieren': ' Nee '}"
Haaksbergerstraat,in Enschede,82 m,Totaal 3 kamers (2 slaapkamers) ,€ 1500,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-enschede/haaksbergerstraat/appartement-1985077,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Azielaan,in Delft,15 m,,€ 500,p/m | incl. g/w/e,Gestoffeerd,03-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-delft/azielaan/kamer-1985099,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Onbekend ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Schoenerstraat,in Tilburg,56 m,Totaal 1 kamer,€ 1200,p/m | excl. g/w/e,Gestoffeerd,15-09-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-tilburg/schoenerstraat/appartement-1984977,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Valkhof,in Amsterdam,12 m,Totale oppervlakte: 30 m 2,€ 850,p/m | incl. g/w/e,Gemeubileerd,31-01-2022,33 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/valkhof/kamer-1899247,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Weverstedehof,in Nieuwegein,59 m,Totaal 1 kamer,€ 875,p/m | excl. g/w/e,Gestoffeerd,01-11-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-nieuwegein/weverstedehof/appartement-1984970,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Meent,in Rotterdam,70 m,,€ 1430,p/m | excl. g/w/e,Gemeubileerd,01-12-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-rotterdam/meent/appartement-1985096,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Laanstraat,in Baarn,20 m,,€ 500,p/m | excl. g/w/e,Gemeubileerd,18-08-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-baarn/laanstraat/kamer-1985117,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Ja '}"
Ouwenberg,in Eindhoven,12 m,,€ 400,p/m | excl. g/w/e,Gemeubileerd,03-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-eindhoven/ouwenberg/kamer-1985116,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Azielaan,in Delft,16 m,Totale oppervlakte: 70 m 2,€ 500,p/m | incl. g/w/e,Gestoffeerd,03-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-delft/azielaan/kamer-1985097,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Willem Ruyslaan,in Rotterdam,21 m,Totaal 1 kamer (1 slaapkamer) ,€ 800,p/m | incl. g/w/e,Gemeubileerd,28-01-2022 tot 31-08-2022,3 dagen geleden geplaatst,https://kamernet.nl/huren/studio-rotterdam/willem-ruyslaan/studio-1985105,"{'Woonkamer': ' Geen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Geuzenkade,in Amsterdam,52 m,Totaal 3 kamers (1 slaapkamer) ,€ 1650,p/m | excl. g/w/e,Gemeubileerd,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/geuzenkade/appartement-1985095,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisdieren': ' Nee '}"
Wit Hollandven,in Goirle,120 m,Totaal 4 kamers,€ 1350,p/m | excl. g/w/e,Gestoffeerd,03-09-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-goirle/wit-hollandven/appartement-1984978,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Molslaan,in Delft,14 m,,€ 496,p/m | incl. g/w/e,Gestoffeerd,20-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-delft/molslaan/kamer-1985122,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Groen van Prinstererstraat,in Rotterdam,22 m,Totaal 2 kamers (1 slaapkamer) ,€ 715,p/m | incl. g/w/e,Gestoffeerd,03-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/studio-rotterdam/groen-van-prinstererstraat/studio-1985102,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Heemraadweg,in Weesp,100 m,Totaal 4 kamers,€ 1995,p/m | excl. g/w/e,Gemeubileerd,03-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-weesp/heemraadweg/appartement-1985028,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Bos en Lommerplantsoen,in Amsterdam,30 m,Totaal 1 kamer (1 slaapkamer) ,€ 1300,p/m | incl. g/w/e,Gemeubileerd,01-10-2021 tot 01-01-2022,3 dagen geleden geplaatst,https://kamernet.nl/huren/studio-amsterdam/bos-en-lommerplantsoen/studio-1985024,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Frankenstraat,in Maastricht,23 m,Totale oppervlakte: 50 m 2,€ 452,p/m | incl. g/w/e,Kaal,16-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-maastricht/frankenstraat/kamer-1985026,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Wilnisse Zuwe,in Wilnis,40 m,Totaal 2 kamers,€ 1000,p/m | excl. g/w/e,Gemeubileerd,30-09-2021 tot 30-03-2022,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-wilnis/wilnisse-zuwe/appartement-1985029,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
H.M. Kraaijvangerstraat,in Amsterdam,25 m,,€ 1295,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/studio-amsterdam/h.m.-kraaijvangerstraat/studio-1985021,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Meent,in Rotterdam,10 m,,€ 400,p/m | incl. g/w/e,Kaal,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/meent/kamer-1985042,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Nieuwstraat,in Zwolle,12 m,Totale oppervlakte: 40 m 2,€ 512,p/m | incl. g/w/e,Gestoffeerd,03-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-zwolle/nieuwstraat/kamer-1985050,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Van Swindenstraat,in Utrecht,34 m,Totale oppervlakte: 30 m 2,€ 500,p/m | incl. g/w/e,Kaal,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/van-swindenstraat/kamer-1985045,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Bastiaansplein,in Delft,14 m,,€ 410,p/m | incl. g/w/e,Gestoffeerd,04-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-delft/bastiaansplein/kamer-1985125,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Bosweg,in Anloo,70 m,Totaal 4 kamers (2 slaapkamers) ,€ 875,p/m | excl. g/w/e,Gemeubileerd,03-10-2021 tot 31-03-2022,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-anloo/bosweg/appartement-1985048,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Swammerdampad,in Leiden,14 m,,€ 550,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/swammerdampad/kamer-1985056,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Nieuwe Plein,in Arnhem,25 m,,€ 578,p/m | incl. g/w/e,Gestoffeerd,03-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-arnhem/nieuwe-plein/kamer-1985055,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Oude Ebbingestraat,in Groningen,16 m,,€ 352,p/m | incl. g/w/e,Gestoffeerd,10-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/oude-ebbingestraat/kamer-1985069,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Lepelstraat,in Amsterdam,13 m,Totale oppervlakte: 75 m 2,€ 1000,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/lepelstraat/kamer-1985081,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Genemuidengracht,in Amersfoort,65 m,Totaal 3 kamers,€ 1195,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amersfoort/genemuidengracht/appartement-1984986,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Heemskerkstraat,in Rotterdam,63 m,Totaal 3 kamers (2 slaapkamers) ,€ 995,p/m | excl. g/w/e,Gestoffeerd,21-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-rotterdam/heemskerkstraat/appartement-1985051,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' E ', 'Huisdieren': ' Nee '}"
Bernoulliplein,in Groningen,90 m,Totaal 4 kamers (2 slaapkamers) ,€ 1600,p/m | excl. g/w/e,Gemeubileerd,01-10-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-groningen/bernoulliplein/appartement-1984968,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Keucheniusstraat,in Rotterdam,20 m,,€ 800,p/m | incl. g/w/e,Gestoffeerd,01-11-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/studio-rotterdam/keucheniusstraat/studio-1985052,"{'Woonkamer': ' Geen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Krommenieerweg,in Wormerveer,30 m,Totaal 1 kamer (1 slaapkamer) ,€ 650,p/m | incl. g/w/e,Gestoffeerd,03-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/studio-wormerveer/krommenieerweg/studio-1985041,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Amerikalaan,in Utrecht,17 m,,€ 575,p/m | incl. g/w/e,Gestoffeerd,03-09-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/amerikalaan/kamer-1985001,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Trompkade,in Groningen,45 m,Totaal 1 kamer (1 slaapkamer) ,€ 925,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/studio-groningen/trompkade/studio-1984991,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Van Mandersloostraat,in Alphen aan den Rijn,19 m,Totale oppervlakte: 40 m 2,€ 575,p/m | incl. g/w/e,Kaal,06-09-2021 tot 01-09-2023,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-alphen-aan-den-rijn/van-mandersloostraat/kamer-1985002,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
van Sytzamastraat,in Leeuwarden,16 m,,€ 300,p/m | incl. g/w/e,Kaal,03-09-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-leeuwarden/van-sytzamastraat/kamer-1985015,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Van Mandersloostraat,in Alphen aan den Rijn,12 m,Totale oppervlakte: 40 m 2,€ 525,p/m | incl. g/w/e,Kaal,06-09-2021 tot 01-09-2023,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-alphen-aan-den-rijn/van-mandersloostraat/kamer-1985005,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' In overleg '}"
Flanorpad,in Leiden,14 m,,€ 320,p/m | incl. g/w/e,Gestoffeerd,04-10-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/flanorpad/kamer-1984993,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Amerikalaan,in Utrecht,20 m,,€ 575,p/m | incl. g/w/e,Gestoffeerd,03-09-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/amerikalaan/kamer-1985000,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Baak van Katwijk,in Amersfoort,66 m,Totaal 3 kamers,€ 1195,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amersfoort/baak-van-katwijk/appartement-1984987,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Jagersdreef,in Driebergen-Rijsenburg,25 m,,€ 325,p/m | incl. g/w/e,Gestoffeerd,23-09-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-driebergen-rijsenburg/jagersdreef/kamer-1985022,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
De Sitterlaan,in Leiden,12 m,,€ 460,p/m | incl. g/w/e,Gestoffeerd,15-09-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/de-sitterlaan/kamer-1985008,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
De Straatweiden,in Velp,200 m,,€ 1350,p/m | incl. g/w/e,Gemeubileerd,03-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/anti-kraak-velp/de-straatweiden/anti-kraak-1985145,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Huissensestraat,in Arnhem,8 m,Totale oppervlakte: 70 m 2,€ 280,p/m | incl. g/w/e,Gestoffeerd,03-09-2021 tot 08-04-2022,2 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-arnhem/huissensestraat/kamer-1985141,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Heymanslaan,in Groningen,7 m,Totale oppervlakte: 40 m 2,€ 325,p/m | incl. g/w/e,Gestoffeerd,03-09-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/heymanslaan/kamer-1985004,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Dordtselaan,in Rotterdam,30 m,,€ 800,p/m | incl. g/w/e,Gestoffeerd,15-10-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/studio-rotterdam/dordtselaan/studio-1985203,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Wethouder Insingerstraat,in Amsterdam,69 m,Totaal 3 kamers,€ 1200,p/m | excl. g/w/e,Gestoffeerd,06-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/wethouder-insingerstraat/appartement-1985213,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Cezannestraat,in Almere,30 m,Totaal 1 kamer (1 slaapkamer) ,€ 950,p/m | incl. g/w/e,Gemeubileerd,09-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/studio-almere/cezannestraat/studio-1985199,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Coenderstraat,in Delft,24 m,Totale oppervlakte: 60 m 2,€ 420,p/m | incl. g/w/e,Gemeubileerd,01-10-2021 tot 01-01-2022,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-delft/coenderstraat/kamer-1985013,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Barbusselaan,in Amsterdam,69 m,Totaal 3 kamers,€ 1450,p/m | excl. g/w/e,Gemeubileerd,04-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/barbusselaan/appartement-1985212,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Ebrodreef,in Utrecht,16 m,,€ 650,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/ebrodreef/kamer-1985065,"{'Woonkamer': ' Geen ', 'Keuken': ' Geen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Jan van Galenstraat,in Amsterdam,70 m,Totaal 3 kamers,€ 1450,p/m | excl. g/w/e,Gestoffeerd,04-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/jan-van-galenstraat/appartement-1985210,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Bredenoord,in Rotterdam,70 m,Totaal 3 kamers,€ 750,p/m | excl. g/w/e,Gestoffeerd,06-09-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-rotterdam/bredenoord/appartement-1985209,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
