straat,plaats,oppervlakte_kamer,oppervlakte_subtitel,prijs,gas_water_licht,opleverniveau,beschikbaarheid,publicatiedatum,kamers_url,woningdetails
Schoutenstraat,in Arnhem,10 m,Totaal 1 kamer,€ 330,p/m | incl. g/w/e,Gestoffeerd,25-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-arnhem/schoutenstraat/appartement-1982446,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Laaressingel,in Enschede,20 m,,€ 220,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,3 weken geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/laaressingel/kamer-1982032,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Anna van Eekerenstraat,in Helmond,49 m,Totaal 1 kamer,€ 875,p/m | excl. g/w/e,Gestoffeerd,01-02-2022,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-helmond/anna-van-eekerenstraat/appartement-1982719,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Anna van Eekerenstraat,in Helmond,49 m,Totaal 1 kamer,€ 875,p/m | excl. g/w/e,Gestoffeerd,01-02-2022,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-helmond/anna-van-eekerenstraat/appartement-1982720,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Rietgrachtstraat,in Arnhem,16 m,Totale oppervlakte: 74 m 2,€ 475,p/m | excl. g/w/e,Kaal,12-09-2021,3 weken geleden geplaatst,https://kamernet.nl/huren/kamer-arnhem/rietgrachtstraat/kamer-1980807,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' In overleg '}"
S. F. van Ossstraat,in Amsterdam,20 m,Totale oppervlakte: 80 m 2,€ 750,p/m | incl. g/w/e,Gemeubileerd,29-08-2021 tot 01-07-2023,3 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/s.-f.-van-ossstraat/kamer-1981907,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Surinameweg,in Haarlem,50 m,Totaal 2 kamers,€ 875,p/m | excl. g/w/e,Onbekend,25-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-haarlem/surinameweg/appartement-1982777,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Poststraat,in Tilburg,15 m,,€ 300,p/m | excl. g/w/e,Kaal,22-08-2021,3 weken geleden geplaatst,https://kamernet.nl/huren/kamer-tilburg/poststraat/kamer-1982000,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Lorentzweg,in Hilversum,16 m,Totale oppervlakte: 15 m 2,€ 550,p/m | incl. g/w/e,Kaal,01-09-2021 tot 31-08-2023,2 weken geleden geplaatst,https://kamernet.nl/huren/kamer-hilversum/lorentzweg/kamer-1983691,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Eikbosserweg,in Hilversum,55 m,,€ 1200,p/m | excl. g/w/e,Gestoffeerd,20-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-hilversum/eikbosserweg/appartement-1980561,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Palestrinalaan,in Zwolle,80 m,Totaal 3 kamers,€ 725,p/m | excl. g/w/e,Gestoffeerd,29-11-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-zwolle/palestrinalaan/appartement-1982793,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Insulindestraat,in Rotterdam,55 m,Totaal 2 kamers (1 slaapkamer) ,€ 975,p/m | excl. g/w/e,Kaal,01-10-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-rotterdam/insulindestraat/appartement-1980585,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Sapoerahof,in Utrecht,45 m,,€ 990,p/m | excl. g/w/e,Gestoffeerd,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-utrecht/sapoerahof/appartement-1980545,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Ja '}"
Rotterdamseweg,in Delft,22 m,,€ 595,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-delft/rotterdamseweg/kamer-1980633,"{'Woonkamer': ' Eigen ', 'Keuken': ' Geen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Hoofdweg,in Rotterdam,69 m,Totaal 2 kamers,€ 970,p/m | excl. g/w/e,Onbekend,25-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-rotterdam/hoofdweg/appartement-1982776,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Uilenstede,in Amstelveen,12 m,,€ 280,p/m | incl. g/w/e,Kaal,09-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amstelveen/uilenstede/kamer-1980612,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Berkelstraat,in Amsterdam,19 m,Totale oppervlakte: 70 m 2,€ 550,p/m | incl. g/w/e,Gestoffeerd,17-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/berkelstraat/kamer-1980462,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Franklinstraat,in Den Haag,55 m,Totaal 3 kamers,€ 1175,p/m | excl. g/w/e,Gestoffeerd,03-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-den-haag/franklinstraat/appartement-1980638,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Korenbloemstraat,in Duivendrecht,13 m,Totale oppervlakte: 30 m 2,€ 620,p/m | incl. g/w/e,Gemeubileerd,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-duivendrecht/korenbloemstraat/kamer-1980581,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Surinameplein,in Amsterdam,16 m,,€ 620,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/surinameplein/kamer-1980622,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Gestelsestraat,in Eindhoven,10 m,,€ 315,p/m | incl. g/w/e,Kaal,01-09-2021,3 weken geleden geplaatst,https://kamernet.nl/huren/kamer-eindhoven/gestelsestraat/kamer-1982010,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  8  ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Nassaulaan,in Harderwijk,11 m,Totaal 2 kamers,€ 400,p/m | incl. g/w/e,Gestoffeerd,26-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-harderwijk/nassaulaan/appartement-1983022,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Schaffelaarstraat,in Breda,13 m,Totale oppervlakte: 90 m 2,€ 310,p/m | incl. g/w/e,Gestoffeerd,17-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-breda/schaffelaarstraat/kamer-1980705,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Borneoplein,in Groningen,20 m,,€ 350,p/m | incl. g/w/e,Kaal,01-09-2021,3 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/borneoplein/kamer-1982015,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Hoofdweg,in Nieuw-Vennep,41 m,Totaal 1 kamer (1 slaapkamer) ,€ 1200,p/m | excl. g/w/e,Gestoffeerd,16-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/studio-nieuw-vennep/hoofdweg/studio-1980772,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Veldhovenring,in Tilburg,46 m,Totaal 4 kamers (1 slaapkamer) ,€ 875,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-tilburg/veldhovenring/appartement-1980790,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisdieren': ' Nee '}"
Teilingenstraat,in Breda,20 m,,€ 680,p/m | excl. g/w/e,Gemeubileerd,16-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-breda/teilingenstraat/kamer-1980816,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Groen van Prinstererstraat,in Sittard,80 m,,€ 895,p/m | excl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-sittard/groen-van-prinstererstraat/appartement-1982759,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Rijksweg Zuid,in Sittard,114 m,,€ 995,p/m | excl. g/w/e,Gestoffeerd,25-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-sittard/rijksweg-zuid/appartement-1982758,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Geerboogerd,in Delft,12 m,Totale oppervlakte: 74 m 2,€ 420,p/m | incl. g/w/e,Gemeubileerd,16-08-2021 tot 25-07-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-delft/geerboogerd/kamer-1980753,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Klaprozenweg,in Amsterdam,127 m,,€ 1800,p/m | excl. g/w/e,Gestoffeerd,25-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/klaprozenweg/appartement-1982749,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Van Brakelstraat,in Amsterdam,57 m,,€ 1500,p/m | excl. g/w/e,Gestoffeerd,25-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/van-brakelstraat/appartement-1982748,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Eerste Van Swindenstraat,in Amsterdam,54 m,,€ 1600,p/m | excl. g/w/e,Gemeubileerd,25-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/eerste-van-swindenstraat/appartement-1982743,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Ceramiquelaan,in Amsterdam,20 m,,€ 825,p/m | excl. g/w/e,Gemeubileerd,01-09-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/ceramiquelaan/kamer-1980798,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Antwerpenlaan,in Eindhoven,50 m,,€ 975,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-eindhoven/antwerpenlaan/appartement-1980770,"{'Woonkamer': ' Geen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' C ', 'Huisdieren': ' Nee '}"
Archimedesweg,in Amsterdam,195 m,,€ 4500,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/archimedesweg/appartement-1982737,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Bogortuin,in Amsterdam,103 m,,€ 1950,p/m | excl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/bogortuin/appartement-1982736,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Vleutenstraat,in Amsterdam,65 m,Totaal 2 kamers,€ 1150,p/m | excl. g/w/e,Gestoffeerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/vleutenstraat/appartement-1982762,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Da Costakade,in Amsterdam,33 m,,€ 1450,p/m | excl. g/w/e,Gemeubileerd,01-09-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/da-costakade/appartement-1982742,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Willem Dudokhof,in Diemen,61 m,,€ 1475,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-diemen/willem-dudokhof/appartement-1982734,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Amerika H,in Een,80 m,Totaal 4 kamers (2 slaapkamers) ,€ 800,p/m | excl. g/w/e,Gemeubileerd,23-08-2021 tot 30-06-2022,3 weken geleden geplaatst,https://kamernet.nl/huren/studio-een/amerika-h/studio-1982072,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Ierlandstraat,in Haarlem,9 m,Totale oppervlakte: 75 m 2,€ 600,p/m | incl. g/w/e,Gemeubileerd,22-08-2021 tot 01-01-2022,3 weken geleden geplaatst,https://kamernet.nl/huren/kamer-haarlem/ierlandstraat/kamer-1982042,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Standhasenstraat,in Dordrecht,80 m,,€ 1250,p/m | excl. g/w/e,Gemeubileerd,01-10-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-dordrecht/standhasenstraat/appartement-1982790,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Jan Evertsenstraat,in Amsterdam,90 m,Totaal 3 kamers (2 slaapkamers) ,€ 1600,p/m | incl. g/w/e,Gemeubileerd,30-10-2021 tot 16-04-2022,3 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/jan-evertsenstraat/appartement-1982063,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
E. du Perronlaan,in Delft,18 m,,€ 330,p/m | incl. g/w/e,Kaal,01-10-2021,3 weken geleden geplaatst,https://kamernet.nl/huren/kamer-delft/e.-du-perronlaan/kamer-1982066,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Pasteurstraat,in Leiden,30 m,,€ 480,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,3 weken geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/pasteurstraat/kamer-1982041,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  8  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Hoofdweg,in Nieuw-Vennep,56 m,Totaal 2 kamers (1 slaapkamer) ,€ 1550,p/m | excl. g/w/e,Gestoffeerd,16-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-nieuw-vennep/hoofdweg/appartement-1980771,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Javakade,in Amsterdam,114 m,,€ 2150,p/m | excl. g/w/e,Gestoffeerd,25-08-2021,2 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/javakade/appartement-1982738,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Kamerlingh Onneslaan,in Amsterdam,16 m,,€ 680,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/kamerlingh-onneslaan/kamer-1980213,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Buiksloterdijk,in Amsterdam,18 m,,€ 600,p/m | incl. g/w/e,Gemeubileerd,14-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/buiksloterdijk/kamer-1980186,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Houtrakgracht,in Utrecht,90 m,Totaal 3 kamers (2 slaapkamers) ,€ 1500,p/m | excl. g/w/e,Gemeubileerd,14-08-2021 tot 28-02-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-utrecht/houtrakgracht/appartement-1980243,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' B ', 'Huisdieren': ' Nee '}"
Bekemaheerd,in Groningen,10 m,,€ 425,p/m | incl. g/w/e,Gemeubileerd,01-09-2021 tot 01-07-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/bekemaheerd/kamer-1980584,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Magdalena Moonsstraat,in Leiden,25 m,Totale oppervlakte: 25 m 2,€ 700,p/m | incl. g/w/e,Gemeubileerd,14-08-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/magdalena-moonsstraat/kamer-1980379,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Kanaalstraat,in Enschede,13 m,,€ 300,p/m | incl. g/w/e,Gestoffeerd,22-08-2021,3 weken geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/kanaalstraat/kamer-1982055,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  6 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Duikerstraat,in Utrecht,100 m,Totaal 4 kamers (2 slaapkamers) ,€ 1875,p/m | excl. g/w/e,Gemeubileerd,01-11-2021 tot 30-04-2022,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-utrecht/duikerstraat/appartement-1980421,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Nobelstraat,in Utrecht,65 m,Totaal 2 kamers (1 slaapkamer) ,€ 1300,p/m | excl. g/w/e,Gemeubileerd,01-12-2021,4 weken geleden geplaatst,https://kamernet.nl/huren/appartement-utrecht/nobelstraat/appartement-1980266,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
